team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region
iu_indianapolis_jaguars,14.964285714285714,2.9285714285714284,5.642857142857143,15.714285714285714,1.0714285714285714,0.0,12.464285714285714,19.642857142857142,52.44224223305344,36.9696998664913,74.37267425559568,38.892857142857146,24,28,South
kansas_city_roos,14.709677419354838,2.6774193548387095,6.580645161290323,14.451612903225806,0.7419354838709677,0.0,15.903225806451612,13.580645161290322,47.0509374910702,35.2748598398091,76.43626629284405,38.354838709677416,23,31,South
kansas_jayhawks,12.96551724137931,5.758620689655173,8.241379310344827,17.344827586206897,0.20689655172413793,0.10344827586206896,16.655172413793103,15.413793103448276,48.133532542588505,34.4336480715176,74.9511201845165,39.48275862068966,20,29,South
kent_state_golden_flashes,12.517241379310345,2.793103448275862,5.9655172413793105,14.206896551724139,0.7586206896551724,0.13793103448275862,15.413793103448276,14.275862068965518,45.57652443241332,35.28601719244038,71.8071628915549,38.793103448275865,18,29,South
kentucky_wildcats,15.8,5.633333333333334,7.966666666666667,13.966666666666667,0.4666666666666667,0.06666666666666667,15.966666666666667,15.566666666666666,46.9858666524403,31.902997039977116,69.37604987604988,37.36666666666667,19,30,South
louisville_cardinals,15.862068965517242,4.413793103448276,9.586206896551724,14.448275862068966,0.27586206896551724,0.41379310344827586,15.931034482758621,23.517241379310345,49.107724867378614,36.655370444670645,69.75135698139329,38.96551724137931,25,29,South
loyola_chicago_ramblers,12.833333333333334,3.9,6.3,14.266666666666667,0.8333333333333334,0.1,15.4,12.766666666666667,44.6351512605446,29.602863942192922,69.71670043590333,37.43333333333333,18,30,South
marquette_golden_eagles,17.548387096774192,3.0,7.096774193548387,15.32258064516129,0.5483870967741935,0.0,13.225806451612904,15.258064516129032,45.0818228702858,31.130448720581544,69.68848655718226,40.58064516129032,21,31,South
marshall_thundering_herd,11.428571428571429,2.142857142857143,7.678571428571429,12.678571428571429,0.5,0.03571428571428571,18.678571428571427,14.178571428571429,41.42835932560855,29.681349140311905,70.41001418509988,37.464285714285715,15,28,South
michigan_state_spartans,17.137931034482758,3.413793103448276,7.275862068965517,14.89655172413793,0.7241379310344828,0.10344827586206896,16.551724137931036,12.827586206896552,46.55453619504951,34.79843065333408,72.11923064945006,37.0,15,29,South
michigan_wolverines,13.814814814814815,2.5555555555555554,6.777777777777778,15.851851851851851,0.5925925925925926,0.1111111111111111,16.037037037037038,20.37037037037037,50.67776086291796,31.526808642821717,74.58934910294822,39.888888888888886,22,27,South
missouri_state_lady_bears,12.806451612903226,5.032258064516129,9.290322580645162,13.096774193548388,0.6451612903225806,0.03225806451612903,17.838709677419356,18.322580645161292,41.27927318457633,27.158523825232102,72.97411440759079,41.83870967741935,24,31,South
missouri_tigers,13.433333333333334,1.8666666666666667,5.566666666666666,14.733333333333333,0.9333333333333333,0.1,15.966666666666667,12.866666666666667,49.523912005152944,37.233360411838824,73.39702825810971,36.1,18,30,South
murray_state_racers,15.433333333333334,2.3,5.133333333333334,14.666666666666666,0.9,0.0,11.333333333333334,18.733333333333334,52.179351937724284,36.8849803819618,80.24807300169057,40.0,21,30,South
northern_iowa_panthers,13.870967741935484,4.32258064516129,6.580645161290323,12.709677419354838,0.5806451612903226,0.03225806451612903,14.35483870967742,17.64516129032258,49.39497443743053,30.417669482543836,77.13161240925147,37.41935483870968,21,31,South
northern_kentucky_norse,12.344827586206897,3.9310344827586206,8.275862068965518,14.827586206896552,0.6896551724137931,0.0,14.137931034482758,14.620689655172415,46.493557750524154,30.507704921753835,69.74952747484232,38.03448275862069,21,29,South
northwestern_wildcats,14.518518518518519,4.925925925925926,10.0,13.777777777777779,0.3333333333333333,0.037037037037037035,16.296296296296298,12.148148148148149,42.63776745662282,31.207683109028185,69.37444837324064,36.74074074074074,16,27,South
notre_dame_fighting_irish,17.066666666666666,5.333333333333333,8.833333333333334,15.133333333333333,0.7,0.03333333333333333,13.066666666666666,18.8,49.42569740159638,32.62544655688641,69.49416133402201,40.53333333333333,22,30,South
ohio_bobcats,12.620689655172415,2.5517241379310347,9.689655172413794,13.206896551724139,0.4827586206896552,0.06896551724137931,16.06896551724138,12.137931034482758,46.66564652915881,32.944230452004284,66.50013551671162,37.55172413793103,15,29,South
ohio_state_buckeyes,16.75862068965517,3.4482758620689653,8.862068965517242,13.413793103448276,0.20689655172413793,0.13793103448275862,16.379310344827587,20.724137931034484,50.45359802757004,38.50615430677564,74.04339210567602,36.310344827586206,23,29,South
purdue_boilermakers,15.892857142857142,4.035714285714286,7.357142857142857,15.071428571428571,0.42857142857142855,0.0,17.75,12.714285714285714,48.91129458858792,32.00210035099325,74.74486238870895,35.642857142857146,15,28,South
southern_illinois_salukis,13.866666666666667,2.2333333333333334,8.0,13.2,0.9333333333333333,0.06666666666666667,14.566666666666666,14.533333333333333,46.39383929858063,30.09879314871575,72.38665043542703,35.4,21,30,South
toledo_rockets,14.3,3.2,6.233333333333333,12.733333333333333,0.4666666666666667,0.06666666666666667,15.866666666666667,17.133333333333333,50.586959330167474,31.547925743862404,73.42416346422205,41.3,26,30,South
unc_pembroke_braves,17.0,1.0,5.0,12.0,2.0,0.0,18.0,20.0,47.5,33.33333333333333,69.23076923076923,42.0,1,1,South
virginia_tech_hokies,14.28125,3.5,4.46875,12.875,0.34375,0.03125,14.3125,19.9375,50.06013081851336,36.26702351803931,74.48936124809286,36.40625,23,32,South
western_kentucky_lady_toppers,14.137931034482758,2.5517241379310347,9.689655172413794,18.620689655172413,0.896551724137931,0.0,18.551724137931036,11.172413793103448,48.77629840922806,30.615378403742483,66.65790008141678,38.10344827586207,17,29,South
western_michigan_broncos,12.366666666666667,2.933333333333333,8.933333333333334,15.066666666666666,0.8,0.06666666666666667,16.266666666666666,12.4,45.627176314939206,31.629524609683678,68.51926038258317,33.53333333333333,16,30,South
youngstown_state_penguins,14.827586206896552,2.3448275862068964,6.586206896551724,14.379310344827585,1.2413793103448276,0.06896551724137931,14.96551724137931,16.03448275862069,48.365519522452665,31.835061773271306,71.14524516991666,37.0,23,29,South
